Year,Site,Plot,Area sampled (m2),BD (cm),DBH (cm),Diam (cm),Basal area (cm2 tree-1),Basal area (cm2 m-2),Stem biomass (g dry wt),Branch biomass (g dry wt),Foliage biomass (g dry wt),Total biomass SUM COMP (g dry wt),Tot biomass CALC ALLOM (g dry wt) ,Stem Carbon (g C m-2),Branch Carbon (g C m-2),Foliage Carbon (g C m-2),Total Tree Carbon SUM COMP (g C m-2),Tot Tree Carbon CALC ALLOM (g C m-2) ,,,,,,,,,Notes
2014,MDF2,3,120,,1.52,1.52,1.81,0.02,196.16,160.27,73.09,429.52,415.76,0.77,0.64,0.28,1.69,1.63,,,,,,,,,
2014,MDF2,3,120,,2.95,2.95,6.83,0.06,789.51,599.69,186.17,1575.37,1576.45,3.09,2.40,0.71,6.20,6.17,,,,,,,,,
2014,MDF2,3,120,,3.35,3.35,8.81,0.07,1031.16,772.37,222.72,2026.25,2035.53,4.04,3.09,0.85,7.98,7.97,,,,,,,,,
2014,MDF2,3,120,0.92,,0.92,0.66,0.01,6.46,19.18,19.98,45.63,32.68,0.03,0.08,0.08,0.18,0.13,,,,,,,,,
2014,MDF2,3,120,,1.75,1.75,2.41,0.02,263.70,212.14,89.15,565.00,551.88,1.03,0.85,0.34,2.22,2.16,,,,,,,,,
2014,MDF2,3,120,,2.32,2.32,4.23,0.04,476.71,371.80,132.68,981.18,972.68,1.87,1.49,0.51,3.86,3.81,,,,,,,,,
2014,MDF2,3,120,,5.7,5.7,25.52,0.21,3148.24,2224.20,471.24,5843.68,5924.43,12.33,8.90,1.81,23.03,23.20,,,,,,,,,
2014,MDF2,3,120,,3.3,3.3,8.55,0.07,999.10,749.59,218.05,1966.75,1974.93,3.91,3.00,0.84,7.75,7.74,,,,,,,,,
2014,MDF2,3,120,,5.81,5.81,26.51,0.22,3277.19,2310.44,484.11,6071.73,6156.47,12.84,9.24,1.86,23.93,24.11,,,,,,,,,
2014,MDF2,3,120,,6.4,6.4,32.17,0.27,4015.22,2800.80,554.84,7370.86,7477.56,15.73,11.20,2.13,29.06,29.29,,,,,,,,,
2014,MDF2,3,120,,1.8,1.8,2.54,0.02,279.77,224.38,92.77,596.91,584.03,1.10,0.90,0.36,2.35,2.29,,,,,,,,,
2014,MDF2,3,120,,4.5,4.5,15.90,0.13,1916.36,1389.56,337.66,3643.58,3683.79,7.51,5.56,1.29,14.36,14.43,,,,,,,,,
2014,MDF2,3,120,,3.87,3.87,11.76,0.10,1396.12,1029.27,272.98,2698.37,2720.43,5.47,4.12,1.05,10.63,10.66,,,,,,,,,
2014,MDF2,3,120,,1,1,0.79,0.01,81.42,69.66,40.50,191.58,179.20,0.32,0.28,0.16,0.75,0.70,,,,,,,,,
2014,MDF2,3,120,1.09,,1.09,0.93,0.01,9.97,27.53,25.55,63.05,47.94,0.04,0.11,0.10,0.25,0.19,,,,,,,,,
2014,MDF2,3,120,,2.59,2.59,5.27,0.04,600.70,462.86,154.96,1218.52,1213.59,2.35,1.85,0.59,4.80,4.75,,,,,,,,,
2014,MDF2,3,120,,1.3,1.3,1.33,0.01,141.26,117.42,58.63,317.30,303.64,0.55,0.47,0.22,1.25,1.19,,,,,,,,,
2014,MDF2,3,120,,2.16,2.16,3.66,0.03,410.28,322.51,119.96,852.76,842.54,1.61,1.29,0.46,3.36,3.30,,,,,,,,,
2014,MDF2,3,120,,3.9,3.9,11.95,0.10,1418.95,1045.21,275.97,2740.12,2762.98,5.56,4.18,1.06,10.80,10.82,,,,,,,,,
2014,MDF2,3,120,,1.68,1.68,2.22,0.02,242.04,195.59,84.17,521.79,508.40,0.95,0.78,0.32,2.05,1.99,,,,,,,,,
2014,MDF2,3,120,,0.65,0.65,0.33,0.00,32.95,29.56,22.06,84.57,75.39,0.13,0.12,0.08,0.33,0.30,,,,,,,,,
2014,MDF2,3,120,,3.23,3.23,8.19,0.07,955.12,718.28,211.56,1884.96,1891.63,3.74,2.87,0.81,7.42,7.41,,,,,,,,,
2014,MDF2,3,120,,5.72,5.72,25.70,0.21,3171.49,2239.76,473.57,5884.82,5966.29,12.42,8.96,1.82,23.20,23.37,,,,,,,,,
2014,MDF2,3,120,0.65,,0.65,0.33,0.00,2.66,9.15,12.07,23.88,14.91,0.01,0.04,0.05,0.09,0.06,,,,,,,,,
2014,MDF2,3,120,0.6,,0.6,0.28,0.00,2.16,7.72,10.75,20.63,12.44,0.01,0.03,0.04,0.08,0.05,,,,,,,,,
2014,MDF2,3,120,,3.56,3.56,9.95,0.08,1171.59,871.70,242.66,2285.96,2300.13,4.59,3.49,0.93,9.01,9.01,,,,,,,,,
2014,MDF2,3,120,,4,4,12.57,0.10,1496.43,1099.22,286.00,2881.64,2907.22,5.86,4.40,1.10,11.35,11.39,,,,,,,,,
2014,MDF2,3,120,,2.43,2.43,4.64,0.04,525.42,407.70,141.63,1074.75,1067.60,2.06,1.63,0.54,4.23,4.18,,,,,,,,,
2014,MDF2,3,120,,1.1,1.1,0.95,0.01,99.46,84.21,46.33,230.00,217.04,0.39,0.34,0.18,0.90,0.85,,,,,,,,,
2014,MDF2,3,120,,1.09,1.09,0.93,0.01,97.57,82.69,45.73,226.00,213.09,0.38,0.33,0.18,0.89,0.83,,,,,,,,,
2014,MDF2,3,120,,5.12,5.12,20.59,0.17,2513.03,1796.51,405.07,4714.61,4774.97,9.84,7.19,1.55,18.58,18.70,,,,,,,,,
2014,MDF2,3,120,1.16,,1.16,1.06,0.01,11.70,31.43,27.96,71.09,55.19,0.05,0.13,0.11,0.28,0.22,,,,,,,,,
2014,MDF2,3,120,2.6,,2.6,5.31,0.04,92.35,175.36,90.13,357.83,341.98,0.36,0.70,0.35,1.41,1.34,,,,,,,,,
2014,MDF2,3,120,,1.99,1.99,3.11,0.03,345.40,273.97,106.87,726.23,714.55,1.35,1.10,0.41,2.86,2.80,,,,,,,,,
2014,MDF2,3,120,,0.66,0.66,0.34,0.00,34.02,30.47,22.54,87.04,77.74,0.13,0.12,0.09,0.34,0.30,,,,,,,,,
2014,MDF2,3,120,,3.63,3.63,10.35,0.09,1220.49,906.14,249.42,2376.05,2391.94,4.78,3.62,0.96,9.36,9.37,,,,,,,,,
2014,MDF2,3,120,,3.45,3.45,9.35,0.08,1096.86,818.92,232.16,2147.94,2159.51,4.30,3.28,0.89,8.46,8.46,,,,,,,,,
2014,MDF2,3,120,,4.3,4.3,14.52,0.12,1741.87,1269.36,316.70,3327.93,3362.09,6.82,5.08,1.21,13.11,13.17,,,,,,,,,
2014,MDF2,3,120,,7.8,7.8,47.78,0.40,6083.17,4151.95,733.35,10968.46,11128.80,23.83,16.61,2.81,43.24,43.59,,,,,,,,,
2014,MDF2,3,120,,4.1,4.1,13.20,0.11,1576.08,1154.58,296.13,3026.78,3055.16,6.17,4.62,1.14,11.93,11.97,,,,,,,,,
2014,MDF2,3,120,1.14,,1.14,1.02,0.01,11.19,30.29,27.27,68.74,53.06,0.04,0.12,0.10,0.27,0.21,,,,,,,,,
2014,MDF2,3,120,0.85,,0.85,0.57,0.00,5.28,16.21,17.82,39.30,27.33,0.02,0.06,0.07,0.15,0.11,,,,,,,,,
2014,MDF3,1,120,,12,12,113.10,0.94,15031.83,9784.85,1346.17,26162.85,26454.06,58.87,39.14,5.16,103.17,103.61,,,,,,,,,
2014,MDF3,1,120,,1.9,1.9,2.84,0.02,313.41,249.86,100.11,663.39,651.08,1.23,1.00,0.38,2.61,2.55,,,,,,,,,
2014,MDF3,1,120,,8.8,8.8,60.82,0.51,7836.91,5278.42,869.31,13984.64,14182.35,30.69,21.11,3.33,55.14,55.55,,,,,,,,,
2014,MDF3,1,120,,1.29,1.29,1.31,0.01,138.99,115.63,57.99,312.61,298.97,0.54,0.46,0.22,1.23,1.17,,,,,,,,,
2014,MDF3,1,120,,9.8,9.8,75.43,0.63,9824.40,6539.18,1011.77,17375.35,17607.69,38.48,26.16,3.88,68.51,68.96,,,,,,,,,
2014,MDF3,1,120,,2.81,2.81,6.20,0.05,712.88,544.39,173.83,1431.10,1429.68,2.79,2.18,0.67,5.64,5.60,,,,,,,,,
2014,MDF3,1,120,,1.88,1.88,2.78,0.02,306.52,244.66,98.63,649.81,637.38,1.20,0.98,0.38,2.56,2.50,,,,,,,,,
2014,MDF3,1,120,,6.4,6.4,32.17,0.27,4015.22,2800.80,554.84,7370.86,7477.56,15.73,11.20,2.13,29.06,29.29,,,,,,,,,
2014,MDF3,1,120,,4.4,4.4,15.21,0.13,1828.02,1328.78,327.13,3483.94,3521.10,7.16,5.32,1.25,13.73,13.79,,,,,,,,,
2014,MDF3,1,120,,8.2,8.2,52.81,0.44,6756.79,4586.41,786.92,12130.12,12305.63,26.46,18.35,3.02,47.83,48.20,,,,,,,,,
2014,MDF3,1,120,,8.2,8.2,52.81,0.44,6756.79,4586.41,786.92,12130.12,12305.63,26.46,18.35,3.02,47.83,48.20,,,,,,,,,
2014,MDF3,1,120,,5.9,5.9,27.34,0.23,3384.70,2382.20,494.72,6261.62,6349.66,13.26,9.53,1.90,24.68,24.87,,,,,,,,,
2014,MDF3,1,120,,2.7,2.7,5.73,0.05,655.53,502.80,164.32,1322.65,1319.41,2.57,2.01,0.63,5.21,5.17,,,,,,,,,
2014,MDF3,1,120,,5.2,5.2,21.24,0.18,2596.20,1852.81,414.02,4863.03,4926.12,10.17,7.41,1.59,19.17,19.29,,,,,,,,,
2014,MDF3,1,120,,8.8,8.8,60.82,0.51,7836.91,5278.42,869.31,13984.64,14182.35,30.69,21.11,3.33,55.14,55.55,,,,,,,,,
2014,MDF3,1,120,,6.2,6.2,30.19,0.25,3756.24,2629.32,530.55,6916.11,7015.28,14.71,10.52,2.03,27.26,27.48,,,,,,,,,
2014,MDF3,1,120,,5.3,5.3,22.06,0.18,2702.16,1924.39,425.29,5051.83,5118.38,10.58,7.70,1.63,19.91,20.05,,,,,,,,,
2014,MDF3,1,120,,8.8,8.8,60.82,0.51,7836.91,5278.42,869.31,13984.64,14182.35,30.69,21.11,3.33,55.14,55.55,,,,,,,,,
2014,MDF3,1,120,,0.69,0.69,0.37,0.00,37.35,33.29,24.00,94.64,85.00,0.15,0.13,0.09,0.37,0.33,,,,,,,,,
2014,MDF3,1,120,,3.73,3.73,10.93,0.09,1292.17,956.50,259.16,2507.83,2526.23,5.06,3.83,0.99,9.88,9.89,,,,,,,,,
2014,MDF3,1,120,,5,5,19.63,0.16,2390.94,1713.70,391.74,4496.38,4552.69,9.36,6.85,1.50,17.72,17.83,,,,,,,,,
2014,MDF3,1,120,,2.7,2.7,5.73,0.05,655.53,502.80,164.32,1322.65,1319.41,2.57,2.01,0.63,5.21,5.17,,,,,,,,,
2014,MDF3,1,120,,3.7,3.7,10.75,0.09,1270.44,941.25,256.22,2467.92,2485.56,4.98,3.76,0.98,9.72,9.74,,,,,,,,,
2014,MDF3,1,120,,0.74,0.74,0.43,0.00,43.26,38.26,26.49,108.01,97.83,0.17,0.15,0.10,0.42,0.38,,,,,,,,,
2014,MDF3,1,120,,2.8,2.8,6.16,0.05,707.56,540.54,172.96,1421.06,1419.47,2.77,2.16,0.66,5.60,5.56,,,,,,,,,
2014,MDF3,1,120,,6.3,6.3,31.17,0.26,3884.60,2714.38,542.66,7141.64,7244.57,15.21,10.86,2.08,28.15,28.37,,,,,,,,,
2014,MDF3,1,120,,3.7,3.7,10.75,0.09,1270.44,941.25,256.22,2467.92,2485.56,4.98,3.76,0.98,9.72,9.74,,,,,,,,,
2014,MDF3,1,120,,5.1,5.1,20.43,0.17,2492.46,1782.58,402.84,4677.87,4737.55,9.76,7.13,1.54,18.44,18.56,,,,,,,,,
2014,MDF3,1,120,,0.68,0.68,0.36,0.00,36.22,32.34,23.51,92.07,82.54,0.14,0.13,0.09,0.36,0.32,,,,,,,,,
2014,MDF3,1,120,,7.4,7.4,43.01,0.36,5446.50,3738.99,680.88,9866.38,10011.38,21.33,14.96,2.61,38.90,39.21,,,,,,,,,
2014,MDF3,1,120,,6.9,6.9,37.39,0.31,4702.34,3253.07,616.92,8572.33,8698.11,18.42,13.01,2.36,33.79,34.07,,,,,,,,,
2014,MDF3,1,120,1.29,,1.29,1.31,0.01,15.35,39.41,32.62,87.38,70.16,0.06,0.16,0.13,0.34,0.27,,,,,,,,,
2014,MDF3,1,120,,6.7,6.7,35.26,0.29,4420.67,3068.12,591.86,8080.65,8198.76,17.31,12.27,2.27,31.86,32.11,,,,,,,,,
2014,MDF3,1,120,,4,4,12.57,0.10,1496.43,1099.22,286.00,2881.64,2907.22,5.86,4.40,1.10,11.35,11.39,,,,,,,,,
2014,MDF3,1,120,,9.4,9.4,69.40,0.58,9001.18,6018.77,954.04,15973.99,16192.91,35.25,24.08,3.66,62.99,63.42,,,,,,,,,
2014,MDF3,1,120,,11.9,11.9,111.22,0.93,14769.97,9623.25,1330.38,25723.61,26012.82,57.85,38.49,5.10,101.44,101.88,,,,,,,,,
2014,MDF3,1,120,,4.6,4.6,16.62,0.14,2006.89,1451.68,348.29,3806.86,3850.18,7.86,5.81,1.34,15.00,15.08,,,,,,,,,
2014,MDF3,1,120,,6.3,6.3,31.17,0.26,3884.60,2714.38,542.66,7141.64,7244.57,15.21,10.86,2.08,28.15,28.37,,,,,,,,,
2014,MDF3,1,120,,2.04,2.04,3.27,0.03,363.88,287.84,110.67,762.39,751.09,1.43,1.15,0.42,3.00,2.94,,,,,,,,,
2014,MDF3,1,120,,7.4,7.4,43.01,0.36,5446.50,3738.99,680.88,9866.38,10011.38,21.33,14.96,2.61,38.90,39.21,,,,,,,,,
2014,MDF3,1,120,,2.7,2.7,5.73,0.05,655.53,502.80,164.32,1322.65,1319.41,2.57,2.01,0.63,5.21,5.17,,,,,,,,,
2014,MDF3,1,120,,7.9,7.9,49.02,0.41,6248.10,4258.55,746.64,11253.28,11417.43,24.47,17.03,2.86,44.37,44.72,,,,,,,,,
2014,MDF3,1,120,,4.4,4.4,15.21,0.13,1828.02,1328.78,327.13,3483.94,3521.10,7.16,5.32,1.25,13.73,13.79,,,,,,,,,
2014,MDF3,1,120,,8.9,8.9,62.21,0.52,8025.09,5398.46,883.27,14306.82,14508.15,31.43,21.59,3.39,56.41,56.82,,,,,,,,,
2014,MDF3,1,120,,1.79,1.79,2.52,0.02,276.52,221.90,92.04,590.46,577.53,1.08,0.89,0.35,2.32,2.26,,,,,,,,,
2014,MDF3,1,120,,1.99,1.99,3.11,0.03,345.40,273.97,106.87,726.23,714.55,1.35,1.10,0.41,2.86,2.80,,,,,,,,,
2014,MDF3,1,120,,10.7,10.7,89.92,0.75,11815.09,7788.56,1145.21,20748.86,21008.71,46.28,31.15,4.39,81.82,82.28,,,,,,,,,
2014,MDF3,1,120,,1.66,1.66,2.16,0.02,236.03,190.98,82.76,509.77,496.31,0.92,0.76,0.32,2.01,1.94,,,,,,,,,
2014,MDF3,1,120,,5.7,5.7,25.52,0.21,3148.24,2224.20,471.24,5843.68,5924.43,12.33,8.90,1.81,23.03,23.20,,,,,,,,,
2014,MDF3,1,120,,4.7,4.7,17.35,0.14,2099.60,1515.16,359.02,3973.77,4020.27,8.22,6.06,1.38,15.66,15.75,,,,,,,,,
2014,MDF3,1,120,,1.19,1.19,1.11,0.01,117.32,98.47,51.76,267.55,254.21,0.46,0.39,0.20,1.05,1.00,,,,,,,,,
2014,MDF3,1,120,,8.9,8.9,62.21,0.52,8025.09,5398.46,883.27,14306.82,14508.15,31.43,21.59,3.39,56.41,56.82,,,,,,,,,
2014,MDF3,2,120,,2.09,2.09,3.43,0.03,382.86,302.05,114.51,799.42,788.56,1.50,1.21,0.44,3.15,3.09,,,,,,,,,
2014,MDF3,2,120,1.42,,1.42,1.58,0.01,19.63,48.35,37.49,105.48,87.16,0.08,0.19,0.14,0.41,0.34,,,,,,,,,
2014,MDF3,2,120,,1.81,1.81,2.57,0.02,283.05,226.86,93.49,603.40,590.57,1.11,0.91,0.36,2.37,2.31,,,,,,,,,
2014,MDF3,2,120,,3.4,3.4,9.08,0.08,1063.74,795.47,227.43,2086.64,2097.06,4.17,3.18,0.87,8.22,8.21,,,,,,,,,
2014,MDF3,2,120,,2.41,2.41,4.56,0.04,516.38,401.05,139.99,1057.42,1050.01,2.02,1.60,0.54,4.16,4.11,,,,,,,,,
2014,MDF3,2,120,,9.8,9.8,75.43,0.63,9824.40,6539.18,1011.77,17375.35,17607.69,38.48,26.16,3.88,68.51,68.96,,,,,,,,,
2014,MDF3,2,120,,8.9,8.9,62.21,0.52,8025.09,5398.46,883.27,14306.82,14508.15,31.43,21.59,3.39,56.41,56.82,,,,,,,,,
2014,MDF3,2,120,,4.7,4.7,17.35,0.14,2099.60,1515.16,359.02,3973.77,4020.27,8.22,6.06,1.38,15.66,15.75,,,,,,,,,
2014,MDF3,2,120,,1.65,1.65,2.14,0.02,233.05,188.70,82.06,503.81,490.32,0.91,0.75,0.31,1.98,1.92,,,,,,,,,
2014,MDF3,2,120,,7.7,7.7,46.57,0.39,5920.54,4046.69,720.12,10687.36,10843.87,23.19,16.19,2.76,42.14,42.47,,,,,,,,,
2014,MDF3,2,120,,1.73,1.73,2.35,0.02,257.41,207.35,87.72,552.48,539.28,1.01,0.83,0.34,2.17,2.11,,,,,,,,,
2014,MDF3,2,120,,1.18,1.18,1.09,0.01,115.26,96.83,51.15,263.24,249.93,0.45,0.39,0.20,1.03,0.98,,,,,,,,,
2014,MDF3,2,120,,3.7,3.7,10.75,0.09,1270.44,941.25,256.22,2467.92,2485.56,4.98,3.76,0.98,9.72,9.74,,,,,,,,,
2014,MDF3,2,120,,5.8,5.8,26.42,0.22,3265.35,2302.53,482.93,6050.82,6135.19,12.79,9.21,1.85,23.85,24.03,,,,,,,,,
2014,MDF3,2,120,,6.5,6.5,33.18,0.28,4148.10,2888.56,567.10,7603.76,7714.25,16.25,11.55,2.17,29.97,30.21,,,,,,,,,
2014,MDF3,2,120,1.36,,1.36,1.45,0.01,17.58,44.10,35.22,96.90,79.06,0.07,0.18,0.14,0.38,0.31,,,,,,,,,
2014,MDF3,2,120,,7.6,7.6,45.36,0.38,5760.23,3942.78,706.97,10409.98,10562.66,22.56,15.77,2.71,41.04,41.37,,,,,,,,,
2014,MDF3,2,120,,1.85,1.85,2.69,0.02,296.34,236.95,96.42,629.71,617.10,1.16,0.95,0.37,2.48,2.42,,,,,,,,,
2014,MDF3,2,120,,2.41,2.41,4.56,0.04,516.38,401.05,139.99,1057.42,1050.01,2.02,1.60,0.54,4.16,4.11,,,,,,,,,
2014,MDF3,2,120,,3.9,3.9,11.95,0.10,1418.95,1045.21,275.97,2740.12,2762.98,5.56,4.18,1.06,10.80,10.82,,,,,,,,,
2014,MDF3,2,120,,2.24,2.24,3.94,0.03,442.85,346.72,126.27,915.84,906.43,1.73,1.39,0.48,3.61,3.55,,,,,,,,,
2014,MDF3,2,120,,7.6,7.6,45.36,0.38,5760.23,3942.78,706.97,10409.98,10562.66,22.56,15.77,2.71,41.04,41.37,,,,,,,,,
2014,MDF3,2,120,,0.09,0.09,0.01,0.00,0.52,0.58,1.36,2.45,1.42,0.00,0.00,0.01,0.01,0.01,,,,,,,,,
2014,MDF3,2,120,,7.1,7.1,39.59,0.33,4993.14,3443.40,642.29,9078.83,9212.28,19.56,13.77,2.46,35.79,36.08,,,,,,,,,
2014,MDF3,2,120,,1.27,1.27,1.27,0.01,134.50,112.09,56.73,303.32,289.72,0.53,0.45,0.22,1.19,1.13,,,,,,,,,
2014,MDF3,2,120,,5.42,5.42,23.07,0.19,2832.24,2012.07,438.93,5283.23,5353.98,11.09,8.05,1.68,20.82,20.97,,,,,,,,,
2014,MDF3,2,120,,3.75,3.75,11.04,0.09,1306.76,966.73,261.12,2534.61,2553.53,5.12,3.87,1.00,9.99,10.00,,,,,,,,,
2014,MDF3,2,120,,5.01,5.01,19.71,0.16,2400.99,1720.52,392.85,4514.36,4571.01,9.40,6.88,1.51,17.79,17.90,,,,,,,,,
2014,MDF3,2,120,,5.02,5.02,19.79,0.16,2411.06,1727.36,393.96,4532.38,4589.36,9.44,6.91,1.51,17.86,17.98,,,,,,,,,
2014,MDF3,2,120,,10.1,10.1,80.12,0.67,10466.61,6943.57,1055.72,18465.90,18707.85,40.99,27.77,4.05,72.82,73.27,,,,,,,,,
2014,MDF3,2,120,,4.4,4.4,15.21,0.13,1828.02,1328.78,327.13,3483.94,3521.10,7.16,5.32,1.25,13.73,13.79,,,,,,,,,
2014,MDF3,2,120,,7.5,7.5,44.18,0.37,5602.21,3840.21,693.89,10136.32,10285.16,21.94,15.36,2.66,39.96,40.28,,,,,,,,,
2014,MDF3,2,120,,3.17,3.17,7.89,0.07,918.24,691.98,206.04,1816.25,1821.66,3.60,2.77,0.79,7.15,7.13,,,,,,,,,
2014,MDF3,2,120,,1.5,1.5,1.77,0.01,190.78,156.10,71.74,418.61,404.84,0.75,0.62,0.27,1.65,1.59,,,,,,,,,
2014,MDF3,2,120,,6.1,6.1,29.22,0.24,3630.14,2545.60,518.53,6694.27,6789.71,14.22,10.18,1.99,26.39,26.59,,,,,,,,,
2014,MDF3,2,120,,4.36,4.36,14.93,0.12,1793.30,1304.85,322.95,3421.10,3457.05,7.02,5.22,1.24,13.48,13.54,,,,,,,,,
2014,MDF3,2,120,,3.91,3.91,12.01,0.10,1426.60,1050.55,276.96,2754.11,2777.24,5.59,4.20,1.06,10.85,10.88,,,,,,,,,
2014,MDF3,2,120,,3.22,3.22,8.14,0.07,948.92,713.87,210.64,1873.42,1879.87,3.72,2.86,0.81,7.38,7.36,,,,,,,,,
2014,MDF3,2,120,,3.44,3.44,9.29,0.08,1090.19,814.21,231.21,2135.61,2146.94,4.27,3.26,0.89,8.41,8.41,,,,,,,,,
2014,MDF3,2,120,,3.9,3.9,11.95,0.10,1418.95,1045.21,275.97,2740.12,2762.98,5.56,4.18,1.06,10.80,10.82,,,,,,,,,
2014,MDF3,2,120,,3.77,3.77,11.16,0.09,1321.44,977.02,263.09,2561.55,2580.98,5.18,3.91,1.01,10.09,10.11,,,,,,,,,
2014,MDF3,2,120,,3.35,3.35,8.81,0.07,1031.16,772.37,222.72,2026.25,2035.53,4.04,3.09,0.85,7.98,7.97,,,,,,,,,
2014,MDF3,2,120,,4.48,4.48,15.76,0.13,1898.52,1377.29,335.55,3611.36,3650.96,7.44,5.51,1.29,14.23,14.30,,,,,,,,,
2014,MDF3,2,120,,2.57,2.57,5.19,0.04,591.00,455.77,153.27,1200.05,1194.82,2.31,1.82,0.59,4.73,4.68,,,,,,,,,
2014,MDF3,2,120,,1.03,1.03,0.83,0.01,86.63,73.88,42.22,202.74,190.17,0.34,0.30,0.16,0.80,0.74,,,,,,,,,
2014,MDF3,2,120,,0.65,0.65,0.33,0.00,32.95,29.56,22.06,84.57,75.39,0.13,0.12,0.08,0.33,0.30,,,,,,,,,
2014,MDF3,2,120,,5.86,5.86,26.97,0.22,3336.69,2350.17,489.99,6176.86,6263.43,13.07,9.40,1.88,24.35,24.53,,,,,,,,,
2014,MDF3,2,120,,5.14,5.14,20.75,0.17,2533.69,1810.51,407.30,4751.50,4812.53,9.92,7.24,1.56,18.73,18.85,,,,,,,,,
2014,MDF3,2,120,,2.44,2.44,4.68,0.04,529.97,411.04,142.45,1083.47,1076.44,2.08,1.64,0.55,4.27,4.22,,,,,,,,,
2014,MDF3,2,120,,4.8,4.8,18.10,0.15,2194.51,1579.99,369.83,4144.33,4194.04,8.60,6.32,1.42,16.33,16.43,,,,,,,,,
2014,MDF3,2,120,,5.9,5.9,27.34,0.23,3384.70,2382.20,494.72,6261.62,6349.66,13.26,9.53,1.90,24.68,24.87,,,,,,,,,
2014,MDF3,2,120,,4.08,4.08,13.07,0.11,1559.97,1143.40,294.09,2997.47,3025.28,6.11,4.57,1.13,11.81,11.85,,,,,,,,,
2014,MDF3,2,120,,1.84,1.84,2.66,0.02,292.99,234.41,95.69,623.08,610.41,1.15,0.94,0.37,2.45,2.39,,,,,,,,,
2014,MDF3,2,120,,3.71,3.71,10.81,0.09,1277.66,946.32,257.20,2481.18,2499.08,5.00,3.79,0.99,9.78,9.79,,,,,,,,,
2014,MDF3,2,120,,2.31,2.31,4.19,0.03,472.41,368.61,131.87,972.89,964.27,1.85,1.47,0.51,3.83,3.78,,,,,,,,,
2014,MDF3,2,120,,2.02,2.02,3.20,0.03,356.43,282.25,109.14,747.82,736.37,1.40,1.13,0.42,2.94,2.88,,,,,,,,,
2014,MDF3,2,120,,5.11,5.11,20.51,0.17,2502.74,1789.54,403.95,4696.23,4756.24,9.80,7.16,1.55,18.51,18.63,,,,,,,,,
2014,MDF3,2,120,,4.61,4.61,16.69,0.14,2016.06,1457.97,349.36,3823.39,3867.02,7.90,5.83,1.34,15.07,15.15,,,,,,,,,
2014,MDF3,2,120,,1.18,1.18,1.09,0.01,115.26,96.83,51.15,263.24,249.93,0.45,0.39,0.20,1.03,0.98,,,,,,,,,
2014,MDF3,2,120,,4.26,4.26,14.25,0.12,1708.01,1245.97,312.55,3266.54,3299.52,6.69,4.98,1.20,12.87,12.92,,,,,,,,,
2014,MDF3,2,120,,1.55,1.55,1.89,0.02,204.37,166.63,75.13,446.13,432.42,0.80,0.67,0.29,1.75,1.69,,,,,,,,,
2014,MDF3,2,120,,2.43,2.43,4.64,0.04,525.42,407.70,141.63,1074.75,1067.60,2.06,1.63,0.54,4.23,4.18,,,,,,,,,
2014,MDF3,2,120,,1.75,1.75,2.41,0.02,263.70,212.14,89.15,565.00,551.88,1.03,0.85,0.34,2.22,2.16,,,,,,,,,
2014,MDF3,2,120,,0.59,0.59,0.27,0.00,26.89,24.38,19.25,70.51,62.05,0.11,0.10,0.07,0.28,0.24,,,,,,,,,
2014,MDF3,2,120,1.35,,1.35,1.43,0.01,17.25,43.41,34.84,95.51,77.75,0.07,0.17,0.13,0.37,0.30,,,,,,,,,
2014,MDF3,2,120,,6.7,6.7,35.26,0.29,4420.67,3068.12,591.86,8080.65,8198.76,17.31,12.27,2.27,31.86,32.11,,,,,,,,,
2014,MDF3,2,120,,9.8,9.8,75.43,0.63,9824.40,6539.18,1011.77,17375.35,17607.69,38.48,26.16,3.88,68.51,68.96,,,,,,,,,
2014,MDF3,2,120,,8.1,8.1,51.53,0.43,6584.91,4475.78,773.43,11834.11,12005.85,25.79,17.90,2.96,46.66,47.02,,,,,,,,,
2014,MDF3,2,120,,1.29,1.29,1.31,0.01,138.99,115.63,57.99,312.61,298.97,0.54,0.46,0.22,1.23,1.17,,,,,,,,,
2014,MDF3,2,120,,2.56,2.56,5.15,0.04,586.19,452.25,152.43,1190.87,1185.50,2.30,1.81,0.58,4.69,4.64,,,,,,,,,
2014,MDF3,2,120,,6.4,6.4,32.17,0.27,4015.22,2800.80,554.84,7370.86,7477.56,15.73,11.20,2.13,29.06,29.29,,,,,,,,,
2014,MDF3,2,120,,7.4,7.4,43.01,0.36,5446.50,3738.99,680.88,9866.38,10011.38,21.33,14.96,2.61,38.90,39.21,,,,,,,,,
2014,MDF3,2,120,,3.2,3.2,8.04,0.07,936.58,705.07,208.79,1850.45,1856.48,3.67,2.82,0.80,7.29,7.27,,,,,,,,,
2014,MDF3,2,120,,2.52,2.52,4.99,0.04,567.12,438.30,149.08,1154.50,1148.56,2.22,1.75,0.57,4.55,4.50,,,,,,,,,
2014,MDF3,2,120,,3.49,3.49,9.57,0.08,1123.74,837.93,235.96,2197.62,2210.13,4.40,3.35,0.90,8.66,8.66,,,,,,,,,
2014,MDF3,2,120,,1.5,1.5,1.77,0.01,190.78,156.10,71.74,418.61,404.84,0.75,0.62,0.27,1.65,1.59,,,,,,,,,
2014,MDF3,2,120,,6.2,6.2,30.19,0.25,3756.24,2629.32,530.55,6916.11,7015.28,14.71,10.52,2.03,27.26,27.48,,,,,,,,,
